Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Calificaciondelevento,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:03,00:48:03,0.0,,"76,26",3,6.0,"63,87",medio,,2883.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,62.91555207052102,76.09229626020425,87.17303110021673,26.16459297757333
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:06,00:48:06,0.0,,"216,63",9,3.0,"48,9",largo,,2886.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,48.0211875391897,215.63808803981058,9.492395464689032,63.11589274155025
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:48:07,00:48:07,0.0,,,,3.0,"58,10",intercepcion aereo,,2887.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,58.2015159184612,,10.182324718361812,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:48:08,00:48:08,0.0,,,,5.0,"109,9",intercepcion,,2888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108.6883573268864,,8.758876007444021,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:11,00:48:11,0.0,,"161,68",10,5.0,"91,7",corto,,2891.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,90.6446718020908,160.9363786900289,6.702140157659578,68.41732542141474
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:13,00:48:13,0.0,,"188,147",7,10.0,"152,85",medio,,2893.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,151.9749197727833,188.08850531007673,85.43858825191182,147.49182497586384
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:48:17,00:48:17,0.0,,,,7.0,"223,156",interceptado,,2897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,222.63101576992187,,155.70919705486023,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:48:19,00:48:19,0.0,,"258,146",7,7.0,"197,121",encontrada,,2899.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,197.47720092011195,258.2218344554382,121.10556096710788,146.47119646333255
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:26,00:48:26,0.0,,"253,64",Rival,7.0,"247,151",centro aereo,,2906.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,247.25337975572654,253.23272536445754,151.41803480363944,64.35364030679193
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:48:27,00:48:27,0.0,,,,7.0,"258,133",interceptado,,2907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,258.3403923461518,,133.36042208770735,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:48:33,00:48:33,0.0,,,,2.0,"66,133",encontrada,,2913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,66.13389655341268,,133.3864805492649,
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:48:36,00:48:36,0.0,,,,2.0,"70,149",balon afuera lateral,,2916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,69.74876773952059,,148.83883745929927,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,00:48:53,00:48:59,6.0,,"154,122",9,4.0,"66,161",lateral largo,,2933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,66.05216385528644,153.8562473845825,160.9401760796804,122.42107194815374
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:48:58,00:48:58,0.0,,"153,63",10,9.0,"178,127",corto,,2938.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,177.83985997585165,153.14516843778432,126.95281720382387,62.8540613121382
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:49:02,00:49:02,0.0,,,,10.0,"177,82",robo,,2942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176.94747331744412,,81.80973565005021,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:49:05,00:49:05,0.0,,,,3.0,"108,26",intercepcion,,2945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107.78201886873501,,25.596425624180796,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:49:12,00:49:12,0.0,,"205,71",9,3.0,"194,63",corto,,2952.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,194.11803104592917,204.9028391758329,63.33000398236255,70.52365378957082
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:49:13,00:49:13,0.0,,"249,51",3,9.0,"234,62",corto,,2953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,233.75211419521486,248.630364692611,61.50371102519209,51.408374301574554
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:49:14,00:49:14,0.0,,,,9.0,"246,49",robo,,2954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,246.322395728267,,48.664923291482154,
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,00:49:17,00:49:23,6.0,,,,10.0,"224,14",hecha,,2957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,223.51376505410173,,13.695852738084643,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:50:00,00:50:00,0.0,,,,6.0,"55,37",intercepcion,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.43489398753583,,37.28590438464106,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:50:01,00:50:01,0.0,,"85,20",8,6.0,"84,19",corto,,3001.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,83.58785068913258,85.0950134132681,19.445053474084183,20.34165608451475
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:50:04,00:50:04,0.0,,"79,7",3,8.0,"64,31",corto,,3004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,64.09120015367546,78.54296078424625,31.18454734829097,7.4457251220019565
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:50:06,00:50:06,0.0,,,,3.0,"49,35",robo,,3006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.90248674097752,,34.77953533355258,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:50:25,00:50:25,0.0,,,,6.0,"15,24",intercepcion,,3025.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.986352655083593,,23.66515244680492,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:50:27,00:50:27,0.0,,"21,3",11,6.0,"41,41",corto,,3027.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,40.86802245092314,20.99176199284295,40.50945932876792,2.5024201006832065
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:50:28,00:50:28,0.0,,,,11.0,"31,34",robo,,3028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.27847690490522,,33.9708996098604,
2022/03/23,Boca,completo ,10:52:58,13:12:50,duelo,,00:50:29,00:50:35,6.0,,,,11.0,"19,1",gambeta en contra,,3029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.259692283842234,,1.1099882762549846,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:50:37,00:50:37,0.0,,,,8.0,"35,14",intercepcion,,3037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.03513356181378,,13.911107555255262,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:50:39,00:50:39,0.0,,"60,70",10,8.0,"19,0",medio,,3039.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,19.114255797753234,60.46077800000286,0.0,69.91861360973253
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:50:39,00:50:39,0.0,,,,8.0,"22,2",interceptado,,3039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.894577512499723,,2.059852373950182,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,00:51:04,00:51:10,6.0,,"66,22",5,3.0,"64,32",lateral corto,,3064.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,63.744737379287415,65.77763036155625,32.07585227533305,21.76046727770367
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:51:11,00:51:11,0.0,,,,5.0,"63,15",robo,,3071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.56303117466454,,14.627501264750794,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:51:36,00:51:36,0.0,,"16,115",2,1.0,"0,81",s arquero pie,,3096.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,16.331824163180716,80.5255234270087,114.52054201657967
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:51:39,00:51:39,0.0,,"167,143",7,2.0,"35,102",largo,,3099.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,35.41201751893551,167.33195285502205,102.02659771693776,142.69736073864604
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:51:40,00:51:40,0.0,,,,2.0,"21,119",intercepcion aereo,,3100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.424630649640648,,118.97331115941618,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:51:43,00:51:43,0.0,,,,5.0,"91,67",encontrada,,3103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91.23720955928533,,67.49256967296368,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:51:44,00:51:44,0.0,,"105,154",4,5.0,"95,72",corto,,3104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,95.42066197746033,105.16945150510696,72.03454533340742,154.12181820514974
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:51:47,00:51:47,0.0,,,,4.0,"113,126",duelo,,3107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,112.62522183389788,,126.21924096100673,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,00:51:56,00:51:56,0.0,,,,3.0,"67,81",intercepcion,,3116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67.14685395509964,,81.3093181913954,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:51:59,00:51:59,0.0,,"100,137",8,3.0,"59,73",corto,,3119.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,59.428049710438344,100.13902954992308,73.09471972783872,136.8793614855193
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:03,00:52:03,0.0,,"80,85",2,8.0,"111,151",corto,,3123.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,111.40259004793866,79.581233767478,151.02060855191044,84.70333140362916
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:04,00:52:04,0.0,,"55,83",5,2.0,"75,76",corto,,3124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,74.98409090376492,54.86189999622381,76.2619808028202,83.43202699516712
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:09,00:52:09,0.0,,"178,12",11,5.0,"121,89",largo,,3129.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,120.74618103327765,177.72798699049426,89.02424249145591,12.204999348112782
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:15,00:52:15,0.0,,"159,17",10,11.0,"188,35",corto,,3135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,188.09208616711487,158.50705644242808,35.07636851233801,16.863966663118198
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:16,00:52:16,0.0,,"170,11",3,10.0,"147,30",corto,,3136.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,146.58526048544843,169.81762170838417,30.07233489207471,10.931987467102768
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:18,00:52:18,0.0,,"151,25",8,3.0,"157,33",corto,,3138.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,156.75088781663095,151.2409179456848,32.72742488893289,25.458506361379172
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:52:24,00:52:24,0.0,,"194,136",4,8.0,"155,30",largo,,3144.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,155.1878144853688,193.69332964975052,29.510912608705077,135.80632070320002
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:52:24,00:52:24,0.0,,,,8.0,"152,40",intercepcion aereo,,3144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.21817272954232,,39.58116019738728,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:03,00:54:03,0.0,,"83,24",3,1.0,"0,93",s arquero pie,,3243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,82.5327831262792,92.97271512431263,24.290081479995333
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:07,00:54:07,0.0,,"24,59",6,3.0,"77,12",medio,,3247.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,76.52782096099149,23.69977042250882,12.315623714312224,59.460003937591814
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,00:54:08,00:54:08,0.0,,,,3.0,"70,3",interceptado,,3248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.20113806740676,,2.822419667767935,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:13,00:54:13,0.0,,"17,41",6,1.0,"0,93",s arquero pie,,3253.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,17.152055902481422,93.28116539466933,40.53955177980115
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:19,00:54:19,0.0,,"77,24",3,6.0,"65,10",corto,,3259.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,64.62860470568057,76.57418361141201,9.974759989070392,24.408375978582683
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:25,00:54:25,0.0,,"65,71",2,3.0,"50,12",medio,,3265.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,49.53178857212287,64.84899454732107,12.491854604386184,70.7949738874753
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:28,00:54:28,0.0,,"85,137",4,2.0,"82,86",medio,,3268.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,82.34913449608143,85.39513290361492,86.09244073031063,136.83665996207776
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:31,00:54:31,0.0,,"148,124",7,4.0,"123,147",corto,,3271.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,122.777566772257,148.47678389982033,147.38982900949347,124.1588337522387
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:38,00:54:38,0.0,,"178,124",4,7.0,"175,129",corto,,3278.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,175.1830900509492,177.5671665174471,128.96791836171107,124.45643325313196
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,00:54:41,00:54:41,0.0,,"64,88",2,4.0,"179,158",medio,,3281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,178.85563733549827,64.32827840544337,158.38339089226776,88.01137061905192
